       0 	610	322	288	610	322	288	-	-	-
       1 	611	316	295	611	316	295	-	-	-
       2 	646	324	322	646	324	322	-	-	-
       3 	660	330	330	660	330	330	-	-	-
       4 	655	326	329	655	326	329	-	-	-
       5 	652	333	319	652	333	319	-	-	-
       6 	665	345	320	665	345	320	-	-	-
       7 	720	374	346	720	374	346	-	-	-
       8 	741	379	362	741	379	362	-	-	-
       9 	705	362	343	705	362	343	-	-	-
       10	658	335	323	658	335	323	-	-	-
       11	633	324	309	633	324	309	-	-	-
       12	618	315	303	618	315	303	-	-	-
       13	593	304	289	593	304	289	-	-	-
       14	587	316	271	587	316	271	-	-	-
       15	580	308	272	580	308	272	-	-	-
       16	595	300	295	595	300	295	-	-	-
       17	607	294	313	607	294	313	-	-	-
       18	643	310	333	643	310	333	-	-	-
       19	689	328	361	689	328	361	-	-	-
       20	708	341	367	708	341	367	-	-	-
       21	731	366	365	731	366	365	-	-	-
       22	799	407	392	799	407	392	-	-	-
       23	833	417	416	833	417	416	-	-	-
       24	791	397	394	791	397	394	-	-	-
       25	786	408	378	786	408	378	-	-	-
       26	878	455	423	878	455	423	-	-	-
       27	977	492	485	977	492	485	-	-	-
       28	964	473	491	964	473	491	-	-	-
       29	1007	497	510	1007	497	510	-	-	-
       30	1089	539	550	1089	539	550	-	-	-
       31	1187	608	579	1187	608	579	-	-	-
       32	1308	680	628	1308	680	628	-	-	-
       33	1359	683	676	1359	683	676	-	-	-
       34	1339	696	643	1339	696	643	-	-	-
       35	1301	676	625	1301	676	625	-	-	-
       36	1319	654	665	1319	654	665	-	-	-
       37	1327	661	666	1327	661	666	-	-	-
       38	1285	651	634	1285	651	634	-	-	-
       39	1287	654	633	1287	654	633	-	-	-
       40	1299	661	638	1299	661	638	-	-	-
       41	1260	641	619	1260	641	619	-	-	-
       42	1183	598	585	1183	598	585	-	-	-
       43	1088	528	560	1088	528	560	-	-	-
       44	1037	494	543	1037	494	543	-	-	-
       45	995	492	503	995	492	503	-	-	-
       46	949	483	466	949	483	466	-	-	-
       47	922	471	451	922	471	451	-	-	-
       48	929	466	463	929	466	463	-	-	-
       49	893	443	450	893	443	450	-	-	-
       50	854	417	437	854	417	437	-	-	-
       51	890	432	458	890	432	458	-	-	-
       52	927	436	491	927	436	491	-	-	-
       53	956	449	507	956	449	507	-	-	-
       54	973	458	515	973	458	515	-	-	-
       55	1048	474	574	1048	474	574	-	-	-
       56	1172	513	659	1172	513	659	-	-	-
       57	1255	568	687	1255	568	687	-	-	-
       58	1338	620	718	1338	620	718	-	-	-
       59	1422	646	776	1422	646	776	-	-	-
       60	1485	660	825	1485	660	825	-	-	-
       61	1551	696	855	1551	696	855	-	-	-
       62	1542	691	851	1542	691	851	-	-	-
       63	1509	663	846	1509	663	846	-	-	-
       64	1497	652	845	1497	652	845	-	-	-
       65	1466	633	833	1466	633	833	-	-	-
       66	1403	598	805	1403	598	805	-	-	-
       67	1300	539	761	1300	539	761	-	-	-
       68	1211	497	714	1211	497	714	-	-	-
       69	1114	451	663	1114	451	663	-	-	-
"	   70"	10714	3764	6950	10714	3764	6950	-	-	-
