 0   	715	351	364	715	351	364	-	-	-
 1   	682	366	316	682	366	316	-	-	-
 2   	664	317	347	664	317	347	-	-	-
 3   	659	345	314	659	345	314	-	-	-
 4   	620	311	309	620	311	309	-	-	-
 5   	638	348	290	638	348	290	-	-	-
 6   	634	332	302	634	332	302	-	-	-
 7   	607	324	283	607	324	283	-	-	-
 8   	631	308	323	631	308	323	-	-	-
 9   	611	303	308	611	303	308	-	-	-
 10  	701	354	347	701	354	347	-	-	-
 11  	670	330	340	670	330	340	-	-	-
 12  	769	369	400	769	369	400	-	-	-
 13  	826	430	396	826	430	396	-	-	-
 14  	882	440	442	882	440	442	-	-	-
 15  	851	443	408	851	443	408	-	-	-
 16  	892	444	448	892	444	448	-	-	-
 17  	921	481	440	921	481	440	-	-	-
 18  	1045	533	512	1045	533	512	-	-	-
 19  	1123	573	550	1123	573	550	-	-	-
 20  	1074	524	550	1074	524	550	-	-	-
 21  	1199	619	580	1199	619	580	-	-	-
 22  	1203	599	604	1203	599	604	-	-	-
 23  	1444	753	691	1444	753	691	-	-	-
 24  	1445	706	739	1445	706	739	-	-	-
 25  	1452	747	705	1452	747	705	-	-	-
 26  	1357	743	614	1357	743	614	-	-	-
 27  	1341	688	653	1341	688	653	-	-	-
 28  	1384	724	660	1384	724	660	-	-	-
 29  	1319	661	658	1319	661	658	-	-	-
 30  	1240	653	587	1240	653	587	-	-	-
 31  	1339	665	674	1339	665	674	-	-	-
 32  	1354	691	663	1354	691	663	-	-	-
 33  	1255	615	640	1255	615	640	-	-	-
 34  	1186	614	572	1186	614	572	-	-	-
 35  	1163	536	627	1163	536	627	-	-	-
 36  	1104	543	561	1104	543	561	-	-	-
 37  	1058	518	540	1058	518	540	-	-	-
 38  	998	530	468	998	530	468	-	-	-
 39  	990	491	499	990	491	499	-	-	-
 40  	982	506	476	982	506	476	-	-	-
 41  	882	435	447	882	435	447	-	-	-
 42  	897	447	450	897	447	450	-	-	-
 43  	957	476	481	957	476	481	-	-	-
 44  	1015	500	515	1015	500	515	-	-	-
 45  	1065	525	540	1065	525	540	-	-	-
 46  	1031	487	544	1031	487	544	-	-	-
 47  	1194	539	655	1194	539	655	-	-	-
 48  	1339	621	718	1339	621	718	-	-	-
 49  	1359	667	692	1359	667	692	-	-	-
 50  	1472	705	767	1472	705	767	-	-	-
 51  	1547	726	821	1547	726	821	-	-	-
 52  	1645	724	921	1645	724	921	-	-	-
 53  	1727	823	904	1727	823	904	-	-	-
 54  	1632	759	873	1632	759	873	-	-	-
 55  	1705	805	900	1705	805	900	-	-	-
 56  	1629	744	885	1629	744	885	-	-	-
 57  	1589	733	856	1589	733	856	-	-	-
 58  	1527	659	868	1527	659	868	-	-	-
 59  	1417	634	783	1417	634	783	-	-	-
 60  	1324	589	735	1324	589	735	-	-	-
 61  	1199	504	695	1199	504	695	-	-	-
 62  	1006	447	559	1006	447	559	-	-	-
 63  	739	337	402	739	337	402	-	-	-
 64  	771	344	427	771	344	427	-	-	-
 65  	660	303	357	660	303	357	-	-	-
 66  	682	281	401	682	281	401	-	-	-
 67  	702	294	408	702	294	408	-	-	-
 68  	688	298	390	688	298	390	-	-	-
 69  	724	260	464	724	260	464	-	-	-
 70  	10226	3438	6788	10226	3438	6788	-	-	-
