0	566	289	277	566	289	277	-	-	-
1	608	307	301	608	307	301	-	-	-
2	616	322	294	616	322	294	-	-	-
3	619	321	298	619	321	298	-	-	-
4	649	326	323	649	326	323	-	-	-
5	649	328	321	649	328	321	-	-	-
6	645	322	323	645	322	323	-	-	-
7	654	331	323	654	331	323	-	-	-
8	665	343	322	665	343	322	-	-	-
9	706	367	339	706	367	339	-	-	-
10	730	371	359	730	371	359	-	-	-
11	697	356	341	697	356	341	-	-	-
12	656	332	324	656	332	324	-	-	-
13	631	320	311	631	320	311	-	-	-
14	606	306	300	606	306	300	-	-	-
15	575	289	286	575	289	286	-	-	-
16	594	310	284	594	310	284	-	-	-
17	606	313	293	606	313	293	-	-	-
18	601	304	297	601	304	297	-	-	-
19	600	295	305	600	295	305	-	-	-
20	648	313	335	648	313	335	-	-	-
21	687	330	357	687	330	357	-	-	-
22	684	333	351	684	333	351	-	-	-
23	711	357	354	711	357	354	-	-	-
24	799	402	397	799	402	397	-	-	-
25	844	417	427	844	417	427	-	-	-
26	794	399	395	794	399	395	-	-	-
27	796	408	388	796	408	388	-	-	-
28	879	451	428	879	451	428	-	-	-
29	969	483	486	969	483	486	-	-	-
30	966	468	498	966	468	498	-	-	-
31	1003	494	509	1003	494	509	-	-	-
32	1076	530	546	1076	530	546	-	-	-
33	1174	597	577	1174	597	577	-	-	-
34	1299	669	630	1299	669	630	-	-	-
35	1351	672	679	1351	672	679	-	-	-
36	1322	683	639	1322	683	639	-	-	-
37	1293	671	622	1293	671	622	-	-	-
38	1317	646	671	1317	646	671	-	-	-
39	1316	652	664	1316	652	664	-	-	-
40	1281	655	626	1281	655	626	-	-	-
41	1289	660	629	1289	660	629	-	-	-
42	1292	656	636	1292	656	636	-	-	-
43	1245	627	618	1245	627	618	-	-	-
44	1172	588	584	1172	588	584	-	-	-
45	1073	519	554	1073	519	554	-	-	-
46	1027	490	537	1027	490	537	-	-	-
47	978	484	494	978	484	494	-	-	-
48	932	470	462	932	470	462	-	-	-
49	913	459	454	913	459	454	-	-	-
50	920	458	462	920	458	462	-	-	-
51	886	436	450	886	436	450	-	-	-
52	849	408	441	849	408	441	-	-	-
53	878	423	455	878	423	455	-	-	-
54	908	425	483	908	425	483	-	-	-
55	943	442	501	943	442	501	-	-	-
56	968	457	511	968	457	511	-	-	-
57	1033	465	568	1033	465	568	-	-	-
58	1144	494	650	1144	494	650	-	-	-
59	1230	550	680	1230	550	680	-	-	-
60	1317	602	715	1317	602	715	-	-	-
61	1389	618	771	1389	618	771	-	-	-
62	1443	628	815	1443	628	815	-	-	-
63	1497	657	840	1497	657	840	-	-	-
64	1481	653	828	1481	653	828	-	-	-
65	1454	629	825	1454	629	825	-	-	-
66	1443	616	827	1443	616	827	-	-	-
67	1410	601	809	1410	601	809	-	-	-
68	1339	562	777	1339	562	777	-	-	-
69	1243	502	741	1243	502	741	-	-	-
70	11622	4121	7501	11622	4121	7501	-	-	-
