 0   	683	366	317	683	366	317	-	-	-
 1   	661	317	344	661	317	344	-	-	-
 2   	664	346	318	664	346	318	-	-	-
 3   	625	315	310	625	315	310	-	-	-
 4   	638	351	287	638	351	287	-	-	-
 5   	631	333	298	631	333	298	-	-	-
 6   	609	322	287	609	322	287	-	-	-
 7   	634	313	321	634	313	321	-	-	-
 8   	608	304	304	608	304	304	-	-	-
 9   	694	347	347	694	347	347	-	-	-
 10  	662	326	336	662	326	336	-	-	-
 11  	753	361	392	753	361	392	-	-	-
 12  	813	416	397	813	416	397	-	-	-
 13  	885	442	443	885	442	443	-	-	-
 14  	853	442	411	853	442	411	-	-	-
 15  	869	439	430	869	439	430	-	-	-
 16  	928	487	441	928	487	441	-	-	-
 17  	1061	545	516	1061	545	516	-	-	-
 18  	1078	563	515	1078	563	515	-	-	-
 19  	1060	512	548	1060	512	548	-	-	-
 20  	1195	610	585	1195	610	585	-	-	-
 21  	1200	598	602	1200	598	602	-	-	-
 22  	1469	763	706	1469	763	706	-	-	-
 23  	1487	727	760	1487	727	760	-	-	-
 24  	1473	750	723	1473	750	723	-	-	-
 25  	1360	743	617	1360	743	617	-	-	-
 26  	1335	689	646	1335	689	646	-	-	-
 27  	1386	715	671	1386	715	671	-	-	-
 28  	1329	675	654	1329	675	654	-	-	-
 29  	1242	652	590	1242	652	590	-	-	-
 30  	1353	680	673	1353	680	673	-	-	-
 31  	1363	706	657	1363	706	657	-	-	-
 32  	1261	615	646	1261	615	646	-	-	-
 33  	1198	625	573	1198	625	573	-	-	-
 34  	1164	533	631	1164	533	631	-	-	-
 35  	1122	554	568	1122	554	568	-	-	-
 36  	1077	528	549	1077	528	549	-	-	-
 37  	1007	536	471	1007	536	471	-	-	-
 38  	998	496	502	998	496	502	-	-	-
 39  	988	511	477	988	511	477	-	-	-
 40  	897	445	452	897	445	452	-	-	-
 41  	913	457	456	913	457	456	-	-	-
 42  	967	480	487	967	480	487	-	-	-
 43  	1016	498	518	1016	498	518	-	-	-
 44  	1076	526	550	1076	526	550	-	-	-
 45  	1032	487	545	1032	487	545	-	-	-
 46  	1209	552	657	1209	552	657	-	-	-
 47  	1351	632	719	1351	632	719	-	-	-
 48  	1363	670	693	1363	670	693	-	-	-
 49  	1486	715	771	1486	715	771	-	-	-
 50  	1563	733	830	1563	733	830	-	-	-
 51  	1656	731	925	1656	731	925	-	-	-
 52  	1746	830	916	1746	830	916	-	-	-
 53  	1657	774	883	1657	774	883	-	-	-
 54  	1721	813	908	1721	813	908	-	-	-
 55  	1650	761	889	1650	761	889	-	-	-
 56  	1604	744	860	1604	744	860	-	-	-
 57  	1553	676	877	1553	676	877	-	-	-
 58  	1438	639	799	1438	639	799	-	-	-
 59  	1342	601	741	1342	601	741	-	-	-
 60  	1218	510	708	1218	510	708	-	-	-
 61  	1020	453	567	1020	453	567	-	-	-
 62  	746	342	404	746	342	404	-	-	-
 63  	770	349	421	770	349	421	-	-	-
 64  	671	309	362	671	309	362	-	-	-
 65  	700	294	406	700	294	406	-	-	-
 66  	720	303	417	720	303	417	-	-	-
 67  	699	300	399	699	300	399	-	-	-
 68  	738	265	473	738	265	473	-	-	-
 69  	720	270	450	720	270	450	-	-	-
 70  	10124	3418	6706	10124	3418	6706	-	-	-
