       0 	590	308	282	590	308	282	-	-	-
       1 	634	321	313	634	321	313	-	-	-
       2 	651	329	322	651	329	322	-	-	-
"	   3 "	658	329	329	658	329	329	-	-	-
       4 	650	331	319	650	331	319	-	-	-
       5 	666	344	322	666	344	322	-	-	-
       6 	731	382	349	731	382	349	-	-	-
       7 	755	385	370	755	385	370	-	-	-
       8 	713	362	351	713	362	351	-	-	-
       9 	658	333	325	658	333	325	-	-	-
       10	631	319	312	631	319	312	-	-	-
       11	613	312	301	613	312	301	-	-	-
       12	592	303	289	592	303	289	-	-	-
       13	597	317	280	597	317	280	-	-	-
       14	590	311	279	590	311	279	-	-	-
       15	595	302	293	595	302	293	-	-	-
       16	606	296	310	606	296	310	-	-	-
       17	649	313	336	649	313	336	-	-	-
       18	688	330	358	688	330	358	-	-	-
       19	703	340	363	703	340	363	-	-	-
       20	747	374	373	747	374	373	-	-	-
       21	821	415	406	821	415	406	-	-	-
       22	839	418	421	839	418	421	-	-	-
       23	791	399	392	791	399	392	-	-	-
       24	785	408	377	785	408	377	-	-	-
       25	871	452	419	871	452	419	-	-	-
       26	981	494	487	981	494	487	-	-	-
       27	971	475	496	971	475	496	-	-	-
       28	1005	493	512	1005	493	512	-	-	-
       29	1092	539	553	1092	539	553	-	-	-
       30	1196	608	588	1196	608	588	-	-	-
       31	1311	677	634	1311	677	634	-	-	-
       32	1356	682	674	1356	682	674	-	-	-
       33	1341	701	640	1341	701	640	-	-	-
       34	1304	679	625	1304	679	625	-	-	-
       35	1316	652	664	1316	652	664	-	-	-
       36	1336	666	670	1336	666	670	-	-	-
       37	1298	653	645	1298	653	645	-	-	-
       38	1292	652	640	1292	652	640	-	-	-
       39	1305	662	643	1305	662	643	-	-	-
       40	1272	646	626	1272	646	626	-	-	-
       41	1193	605	588	1193	605	588	-	-	-
       42	1091	526	565	1091	526	565	-	-	-
       43	1039	493	546	1039	493	546	-	-	-
       44	996	497	499	996	497	499	-	-	-
       45	949	484	465	949	484	465	-	-	-
       46	928	474	454	928	474	454	-	-	-
       47	940	471	469	940	471	469	-	-	-
       48	893	443	450	893	443	450	-	-	-
       49	851	417	434	851	417	434	-	-	-
       50	895	435	460	895	435	460	-	-	-
       51	935	441	494	935	441	494	-	-	-
       52	964	456	508	964	456	508	-	-	-
       53	986	468	518	986	468	518	-	-	-
       54	1060	482	578	1060	482	578	-	-	-
       55	1188	525	663	1188	525	663	-	-	-
       56	1269	579	690	1269	579	690	-	-	-
       57	1347	626	721	1347	626	721	-	-	-
       58	1435	657	778	1435	657	778	-	-	-
       59	1508	677	831	1508	677	831	-	-	-
       60	1574	711	863	1574	711	863	-	-	-
       61	1566	710	856	1566	710	856	-	-	-
       62	1532	680	852	1532	680	852	-	-	-
       63	1513	662	851	1513	662	851	-	-	-
       64	1484	645	839	1484	645	839	-	-	-
       65	1430	614	816	1430	614	816	-	-	-
       66	1328	553	775	1328	553	775	-	-	-
       67	1235	511	724	1235	511	724	-	-	-
       68	1137	469	668	1137	469	668	-	-	-
       69	983	404	579	983	404	579	-	-	-
       70	10440	3651	6789	10440	3651	6789	-	-	-
